id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,goal,shoton,shotoff,foulcommit,card,cross,corner,possession,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
588,1,1,2010/2011,17,11/27/2010 0:00,838689,9984,9993,1,1,1,2,4,6,8,2,4,6,8,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,36835,37021,38789,209855,191787,27110,166670,173449,178249,38357,197570,131408,37988,36849,38322,166676,38371,36868,38786,104386,150271,39875,,,,,,,,,1.73,3.6,4.75,1.7,3.4,4.5,1.7,3.3,4,1.73,3.4,4,,,,1.73,3.6,4.33,1.73,3.6,5,1.67,3.75,5.25,1.7,3.4,4.5,1.73,3.5,4
589,1,1,2010/2011,18,12/5/2010 0:00,838692,8342,10001,4,3,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,37990,36832,37979,39878,47411,39578,38336,38366,163670,52280,38440,38341,38343,43049,37953,38339,21834,38778,67890,182605,37025,108807,,,,,,,,,1.62,3.75,5.5,1.55,3.65,5.5,1.45,3.8,5.4,1.5,3.6,5.5,,,,1.53,3.8,5.5,1.62,3.8,5.5,1.62,4,5.5,1.57,3.75,5,1.62,3.6,4.75
590,1,1,2010/2011,18,12/5/2010 0:00,838694,9993,9987,0,1,1,3,4,7,1,3,5,7,9,4,6,1,3,5,7,2,4,6,8,3,4,7,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,7,7,7,7,10,10,10,131408,37988,36849,38322,166676,38371,36852,36868,38786,104386,39875,170323,38293,43158,94462,148314,32863,39498,104411,127191,42153,38794,,,,,,,,,3.8,3.6,1.91,4,3.35,1.8,3.5,3.3,1.9,3.6,3.3,1.83,,,,3.75,3.3,1.91,4,3.5,1.91,3.8,3.6,1.91,4,3.4,1.8,3.8,3.3,1.83
591,1,1,2010/2011,18,12/4/2010 0:00,838695,9997,8571,1,0,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,208718,38347,3329,36522,104415,38354,37866,150746,149150,68120,5016,37971,37887,26109,149279,186621,33685,38257,40521,38945,26502,78902,,,,,,,,,2.2,3.4,3.2,2.3,3.2,2.8,2,3.2,3.2,2.2,3.25,2.75,,,,2.3,3.3,2.8,2.3,3.4,3,2.15,3.4,3.3,2.25,3.25,2.85,2.2,3.25,2.88
592,1,1,2010/2011,18,12/5/2010 0:00,838696,10000,8635,1,2,1,1,3,5,7,9,3,5,7,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,3,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,37900,37100,37903,46877,131404,37893,38231,131532,131530,208984,104377,38391,13423,38389,38253,69713,30949,69653,94553,46552,12692,181276,,,,,,,,,4.2,3.6,1.83,4,3.35,1.8,4.2,3.4,1.7,3.75,3.3,1.8,,,,4,3.3,1.85,4.33,3.5,1.85,4.2,3.5,1.85,4,3.4,1.8,3.8,3.3,1.83
593,1,1,2010/2011,18,3/23/2011 0:00,838698,9986,9984,0,3,1,2,4,6,8,3,5,7,5,3,7,1,1,3,5,7,9,3,5,7,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,3,7,7,7,10,10,104388,45469,,166684,,239352,200634,39145,,,,36835,209855,191787,38789,38342,37021,173449,188231,178249,122116,38251,,,,,,,,,2.9,3.3,2.38,2.6,3.2,2.45,,,,2.5,3.2,2.5,,,,2.6,3.25,2.5,2.63,3.25,2.5,3,3.25,2.4,2.6,3.25,2.45,2.4,3.2,2.6
594,1,1,2010/2011,18,12/3/2010 0:00,838699,9994,9985,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,38289,25791,38290,95609,94030,30910,67898,166675,42706,104406,104404,111025,38795,38441,111858,156551,39631,39591,148335,26116,46335,166302,,,,,,,,,3,3.25,2.38,2.85,3.4,2.2,2.5,3.3,2.3,2.62,3.1,2.38,,,,2.6,3.3,2.5,2.88,3.4,2.4,2.88,3.3,2.4,2.7,3.25,2.35,2.75,3.2,2.3
595,1,1,2010/2011,18,2/15/2011 0:00,838701,9989,8203,2,1,1,3,5,7,2,4,6,8,3,4,7,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,7,11,20747,38788,36844,6798,111973,39931,213111,164582,36843,27423,181073,39573,67950,80184,94284,67941,37112,38969,67957,,,45490,,,,,,,,,2.6,3.25,2.7,2.45,3.1,2.7,2.3,3.2,2.6,2.62,3.3,2.25,,,,2.6,3.3,2.45,2.75,3.3,2.5,2.6,3.25,2.75,2.6,3.2,2.5,2.5,3.2,2.5
596,1,1,2010/2011,18,12/4/2010 0:00,838702,6351,9991,0,3,1,3,5,7,2,4,6,8,3,4,7,1,3,5,7,2,4,6,8,3,4,7,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,7,7,7,7,10,10,10,67949,7683,40677,45413,208710,41659,25751,39312,6771,38792,5468,104378,38337,26916,109332,178096,27421,33662,38233,26260,12574,166618,,,,,,,,,3.6,3.5,2,3.8,3.35,1.85,3.1,3.3,2,3.4,3.25,1.91,,,,3.5,3.5,1.91,3.75,3.5,2,3.6,3.5,2,3.5,3.3,1.95,3.5,3.3,1.91
597,1,1,2010/2011,19,12/12/2010 0:00,838707,8635,9994,0,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38391,13423,38378,164694,69713,30949,38383,69653,94553,12692,181276,30934,25791,38290,95609,94030,30910,67898,166675,42706,104406,104404,,,,,,,,,1.4,4.5,7.5,1.4,4.4,6.25,1.35,4,7,1.4,3.75,7,,,,1.4,4.2,7,1.4,4.5,8,1.36,4.75,8.5,1.4,4,7,1.4,4.2,6.5
598,1,1,2010/2011,19,12/11/2010 0:00,838709,9985,9997,1,0,1,2,4,6,8,2,4,6,8,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,111025,38795,38441,111858,156551,37983,39631,39591,148335,46335,166302,208718,38347,3329,36522,104415,38354,37866,178485,149150,5016,68120,,,,,,,,,1.3,5,9.5,1.3,4.75,8.25,1.3,4.2,8,1.28,4.5,8,,,,1.36,4.33,8,1.33,5,9.5,1.29,5.25,11,1.3,4.5,9,1.3,4.75,7.5
599,1,1,2010/2011,19,12/11/2010 0:00,838710,9991,9986,2,1,1,1,3,5,7,9,3,5,7,4,6,1,1,3,5,7,9,3,5,7,4,6,1,3,3,3,3,3,7,7,7,10,10,1,3,3,3,3,3,7,7,7,10,10,104378,38337,12473,109332,178096,27421,33662,21726,37065,26260,181842,,39977,,166684,46666,39145,26613,36863,,25636,119118,,,,,,,,,1.22,5.75,12,1.22,5.25,11,1.2,5,10,1.2,5.5,9,,,,1.2,5.5,13,1.22,6,13,1.22,6,12,1.22,5.5,10,1.22,5.5,9
600,1,1,2010/2011,19,12/11/2010 0:00,838712,9987,6351,5,1,1,2,4,6,8,3,5,7,3,5,7,1,3,5,7,2,4,6,8,3,4,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,10,10,10,170323,38293,43158,94462,148314,32863,39498,104411,215419,42153,38794,67949,7683,150396,45413,208710,41659,25751,39312,6771,38792,5468,,,,,,,,,1.25,5.5,11,1.25,5.25,9,1.25,4.5,9,1.25,5,8,,,,1.25,5,11,1.27,5.5,11,1.29,5.5,11,1.25,5,10,1.25,5,9
601,1,1,2010/2011,19,12/12/2010 0:00,838713,8571,9989,3,1,1,1,3,5,7,9,3,5,7,4,6,1,1,3,5,7,9,3,5,7,4,6,1,3,3,3,3,3,7,7,7,10,10,1,3,3,3,3,3,7,7,7,10,10,37971,26109,95614,143442,186621,38249,33685,40521,149279,95615,164732,20747,36844,174546,6798,,36845,213111,164582,24111,,33098,,,,,,,,,1.65,3.75,5.25,1.6,3.5,5.2,1.6,3.4,4.6,1.53,3.5,5.5,,,,1.62,3.6,5,1.65,3.6,5.75,1.67,3.8,5,1.6,3.5,5.25,1.62,3.5,4.75
602,1,1,2010/2011,19,12/10/2010 0:00,838714,8203,8342,0,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,7,11,39573,67950,39389,80184,67941,37112,38969,178291,67957,148286,148315,37990,36832,27508,39878,42594,39578,38336,38366,163670,52280,38440,,,,,,,,,2.75,3.3,2.5,2.6,3.25,2.45,2.6,3.2,2.3,2.5,3.2,2.5,,,,2.7,3.3,2.38,2.75,3.4,2.5,2.62,3.3,2.6,2.6,3.3,2.45,2.62,3.2,2.38
603,1,1,2010/2011,19,12/11/2010 0:00,838716,10001,9993,1,1,1,2,4,6,8,3,5,7,3,5,7,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10,38341,43049,21834,37953,38339,38343,38778,67890,182605,37025,108807,131408,37988,36849,38784,38322,38371,36868,38786,166676,39875,178284,,,,,,,,,1.91,3.4,4,1.8,3.3,4.1,1.8,3.3,3.7,1.8,3.3,3.75,,,,1.83,3.4,4,1.95,3.4,4,1.95,3.4,4,1.9,3.3,3.7,1.91,3.25,3.6
604,1,1,2010/2011,19,12/11/2010 0:00,838718,9984,10000,1,3,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,36835,38342,38789,37051,191787,27110,37047,166670,178249,173449,197570,37900,37100,131532,46877,131404,131530,130027,208984,209567,38419,104377,,,,,,,,,2.05,3.4,3.5,1.95,3.25,3.55,1.9,3.3,3.4,2,3.2,3.2,,,,2.15,3.2,3.2,2.1,3.3,3.6,2.05,3.5,3.5,2,3.25,3.4,2.05,3.25,3.2
605,1,1,2010/2011,2,8/7/2010 0:00,838478,8342,9997,4,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,37990,36832,27508,42594,47411,35412,37979,38366,163670,52280,75405,39890,38354,3329,178486,149150,37866,38347,38439,104415,5016,150746,,,,,,,,,1.33,4.75,9,1.38,4.25,7,1.35,4,7,1.33,4,8,,,,1.33,4.33,8.5,1.33,4.5,9.5,1.3,4.4,8.5,1.3,4.5,9,1.33,4.5,7.5
606,1,1,2010/2011,2,8/8/2010 0:00,838479,9991,9987,0,4,1,2,4,6,8,3,5,7,3,5,7,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10,104378,38337,38255,,41109,27421,37044,26916,166618,39875,148329,170323,38785,38293,104411,148314,39498,43158,127191,169200,42153,38782,,,,,,,,,2,3.4,3.6,1.91,3.4,3.6,1.9,3.3,3.3,1.8,3.3,3.75,,,,1.83,3.3,4,2,3.4,3.6,1.83,3.25,3.75,1.9,3.25,3.75,2,3.25,3.3
607,1,1,2010/2011,2,8/8/2010 0:00,838481,9993,9984,0,0,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,13131,37988,36849,38784,38322,38371,36868,38786,166676,178283,178284,36835,38342,38186,209855,191787,27110,38789,166670,178249,173449,197570,,,,,,,,,1.9,3.4,4,1.91,3.4,3.5,1.85,3.3,3.4,1.8,3.3,3.75,,,,1.95,3.3,3.6,1.88,3.4,4,1.8,3.3,3.8,1.83,3.3,4,1.83,3.3,3.8
608,1,1,2010/2011,2,8/7/2010 0:00,838482,10000,8203,1,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37900,37893,37100,37903,131404,38231,38419,98407,130027,131532,208984,39573,67950,45490,80184,67941,17276,37112,67957,148286,39389,38969,,,,,,,,,2,3.4,3.6,2.05,3.3,3.25,2,3.2,3.1,1.91,3.25,3.4,,,,2.05,3.3,3.3,1.95,3.4,3.75,1.85,3.3,3.5,1.95,3.25,3.6,1.91,3.3,3.5
609,1,1,2010/2011,2,8/7/2010 0:00,838484,9986,8635,0,0,1,1,3,5,7,9,3,5,7,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,3,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,104388,26613,40520,93054,,39977,45469,20445,119118,38920,46666,38391,38388,38383,69713,46552,38378,69653,148302,114333,38389,38253,,,,,,,,,7,3.8,1.5,7.25,4,1.4,4.8,3.5,1.55,5.5,3.6,1.5,,,,7,3.8,1.44,6.75,3.8,1.5,5.5,4,1.44,6,3.75,1.5,6,4,1.44
610,1,1,2010/2011,2,8/7/2010 0:00,838486,9994,8571,1,1,1,3,5,7,2,4,6,8,3,7,4,1,3,5,7,2,4,6,8,3,4,7,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,7,7,7,7,10,10,10,30934,45500,25791,94030,,67898,38290,15662,42706,166675,104406,37971,38249,38312,149279,186621,39625,38257,40521,26502,95615,164732,,,,,,,,,2.15,3.4,3.25,2.05,3.3,3.2,2.2,3.1,2.8,1.91,3.25,3.4,,,,1.91,3.4,3.6,2.2,3.2,3.2,2.05,3.1,3.25,2,3.25,3.4,2.1,3.25,3.1
611,1,1,2010/2011,2,8/6/2010 0:00,838487,9989,9985,1,4,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,20747,127255,148336,181073,,36843,41137,38788,6798,37337,39931,38797,38441,39631,148335,159888,37983,38795,156551,39591,148315,166302,,,,,,,,,3.1,3.3,2.3,3,3.2,2.2,2.7,3,2.3,3.4,3.25,1.91,,,,3.2,3.25,2.1,3,3.25,2.2,3,3,2.2,3,3.2,2.2,2.8,3.2,2.25
612,1,1,2010/2011,2,8/7/2010 0:00,838489,6351,10001,0,1,1,2,4,6,8,2,4,6,8,4,6,1,1,3,5,7,9,3,4,6,8,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,3,7,7,7,7,11,69825,7683,150396,45413,181051,25751,118666,181054,6771,39312,5468,38341,43049,37953,38339,67896,38343,21834,67890,182605,37968,37967,,,,,,,,,3.1,3.4,2.2,3.2,3.2,2.1,2.5,3.1,2.4,2.62,3.2,2.3,,,,3.1,3.1,2.25,3,3.3,2.25,2.88,3.1,2.2,2.85,3.3,2.25,2.8,3.25,2.25
613,1,1,2010/2011,20,12/19/2010 0:00,838720,8342,8635,0,2,1,2,4,6,8,1,3,5,7,9,5,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,7,7,7,7,7,10,10,37990,36832,27508,39878,42594,39578,38336,38366,163670,52280,38440,38391,38389,38378,38253,94553,13423,38383,69653,114333,12692,181276,,,,,,,,,2.75,3.3,2.5,2.7,3.4,2.3,2.5,3.2,2.5,2.5,3.2,2.5,,,,2.75,3.1,2.45,2.8,3.3,2.5,2.75,3.4,2.5,2.7,3.25,2.35,2.62,3.2,2.4
614,1,1,2010/2011,20,2/16/2011 0:00,838721,9993,9991,2,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,131408,37988,36849,57078,38371,36852,36868,38786,166676,33622,150271,104378,38337,21726,12473,109332,27421,33662,37044,166618,12574,148329,,,,,,,,,3.5,3.3,2.1,3.5,3.3,1.95,3,3.2,2.1,3,3.4,2,,,,3.4,3.25,2.05,3.75,3.3,2,3.6,3.3,2.05,3.4,3.3,2,3.3,3.25,2
615,1,1,2010/2011,20,2/23/2011 0:00,838723,9997,8203,0,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38962,38347,178486,104415,149150,38354,37866,36522,150746,68120,5016,39573,67950,80184,94284,67941,37112,38969,178291,67957,154433,45490,,,,,,,,,2.38,3.25,2.75,2.4,3.1,2.75,2.4,3.2,2.5,,,,,,,2.45,3.3,2.6,2.5,3.3,2.6,2.4,3.3,2.88,2.4,3.3,2.6,,,
616,1,1,2010/2011,20,12/18/2010 0:00,838725,10000,10001,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37900,37100,131532,46877,131404,131530,130027,208984,38231,38419,104377,38341,43049,21834,37953,38339,38343,38348,38778,182605,37967,108807,,,,,,,,,2.05,3.3,3.6,2.05,3,3.6,2,3.2,3.2,2,3.2,3.2,,,,2,3.3,3.4,2.1,3.3,3.6,2,3.3,3.8,2,3.25,3.4,2,3.25,3.3
617,1,1,2010/2011,20,2/2/2011 0:00,838727,9994,9984,2,1,1,3,5,7,2,4,6,8,3,4,7,1,1,3,5,7,9,3,4,6,8,5,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,3,3,7,7,7,7,11,30934,25791,38273,94030,30910,67898,38290,95609,42706,104406,104404,36835,38342,37047,38789,37051,209855,191787,27110,37957,166670,197570,,,,,,,,,1.91,3.25,3.75,1.95,3.25,3.55,2,3.2,3.1,1.73,3.4,4,,,,1.83,3.3,4,2,3.4,3.75,1.95,3.4,4,1.9,3.3,3.75,1.91,3.3,3.5
618,1,1,2010/2011,20,12/17/2010 0:00,838728,8571,9985,2,1,1,1,3,5,7,9,3,5,7,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,3,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37971,37887,26109,95614,143442,38249,33685,40521,149279,95615,164732,111025,38795,38441,111858,148335,37983,39591,156551,178481,46335,166302,,,,,,,,,2.8,3.25,2.5,2.8,3.3,2.25,2.6,3.2,2.3,2.62,3.3,2.25,,,,3,3.2,2.25,2.8,3.3,2.5,2.88,3.4,2.4,2.6,3.25,2.45,2.6,3.2,2.4
619,1,1,2010/2011,20,12/18/2010 0:00,838730,9989,9987,1,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,20747,36844,36845,174546,6798,39931,148336,213111,24111,27423,,170323,38785,104411,94462,148314,32863,38293,39498,42153,38794,38782,,,,,,,,,5.5,4,1.57,6.25,3.95,1.45,4.8,3.5,1.55,5,3.5,1.57,,,,5.5,3.6,1.57,6,4,1.57,5.5,4,1.57,5.25,3.75,1.55,5.4,3.8,1.53
620,1,1,2010/2011,20,12/18/2010 0:00,838732,6351,9986,1,0,1,3,4,7,1,3,5,7,9,4,6,1,4,6,8,2,2,4,6,8,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,67949,7683,150396,45413,208710,25751,181054,6771,38792,41659,39312,104388,39977,26613,46666,26264,38246,36863,45469,20445,25636,38732,,,,,,,,,1.91,3.4,4,1.88,3.3,3.75,1.85,3.3,3.5,1.83,3.3,3.6,,,,1.83,3.3,4,1.9,3.4,4.2,1.85,3.5,4,1.85,3.4,3.75,1.91,3.3,3.5
621,1,1,2010/2011,21,12/26/2010 0:00,838733,8635,9989,6,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,5,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,10,10,10,38391,13423,38389,69713,94553,38383,69653,38393,38253,37069,181276,20747,36844,36845,174546,6798,,39931,148336,213111,24111,27423,,,,,,,,,1.17,7,15,1.16,6.25,13,1.17,5.5,11,1.14,6,12,,,,1.14,6.5,17,1.17,7,17,1.14,7.5,19,1.15,6.5,13,1.14,6.5,13
622,1,1,2010/2011,21,12/26/2010 0:00,838734,9991,8342,0,2,1,2,4,6,8,2,4,6,8,4,6,1,1,3,5,7,9,3,4,6,8,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,3,7,7,7,7,11,104378,38337,38255,12473,178096,27421,33662,38233,12574,166618,148329,208699,36832,27508,39878,42594,37979,37858,38336,163670,190854,75405,,,,,,,,,2,3.5,3.5,2,3.4,3.25,2.1,3.2,3.1,2.1,3.3,2.88,,,,2.1,3.3,3.2,2.1,3.5,3.4,2,3.6,3.5,2.05,3.5,3.1,2,3.25,3.3
623,1,1,2010/2011,21,2/2/2011 0:00,838735,9987,9997,1,1,1,3,5,7,2,4,6,8,3,4,7,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10,170323,38785,43158,94462,148314,42153,39498,104411,169200,38794,38782,38962,37866,38347,3329,104415,38354,150746,149150,68120,40768,5016,,,,,,,,,1.33,4.5,8,1.32,4.75,7.5,1.3,4.2,8,1.25,5,8,,,,1.29,5,9,1.3,5,10,1.33,5,10,1.3,4.75,8,1.29,4.75,8
624,1,1,2010/2011,21,2/2/2011 0:00,838736,9986,9993,2,0,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,104388,26264,45469,166686,,38246,39145,26613,20445,36863,119118,131408,37988,38322,36849,57078,38371,36852,38786,166676,39875,150271,,,,,,,,,2.75,3.2,2.38,2.9,3.1,2.3,2.5,3.2,2.4,2.5,3.2,2.5,,,,2.5,3.3,2.55,2.6,3.3,2.7,3,3.25,2.4,2.6,3.3,2.4,2.88,3.2,2.2
625,1,1,2010/2011,21,2/2/2011 0:00,838738,8203,8571,1,0,1,2,4,6,8,1,3,5,7,9,5,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,7,7,7,7,7,10,10,39573,67950,80184,94284,67941,37112,23997,38969,178291,67952,,37971,38312,95614,186621,38249,38945,39625,38257,149279,26502,95615,,,,,,,,,2,3.2,3.5,2,3.2,3.45,1.9,3.2,3.4,1.91,3.25,3.4,,,,1.83,3.3,4,2.05,3.3,3.6,2,3.4,3.75,1.95,3.3,3.5,2,3.25,3.3
626,1,1,2010/2011,21,2/2/2011 0:00,838739,6351,10000,0,2,1,3,4,7,1,3,5,7,9,4,6,1,1,3,5,7,9,3,5,7,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,3,7,7,7,10,10,67949,7683,150396,45413,208710,25751,181054,6771,38792,41659,186188,37900,37100,37903,46877,131404,131532,131530,130027,38231,38419,104377,,,,,,,,,2.7,3.1,2.5,2.65,3.15,2.45,2.4,3.2,2.5,2.5,3.2,2.5,,,,2.5,3.3,2.55,2.7,3.3,2.6,2.88,3.3,2.5,2.6,3.2,2.5,2.6,3.2,2.4
627,1,1,2010/2011,21,2/16/2011 0:00,838741,10001,9994,1,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38341,39848,21834,38339,149206,38778,67896,67890,182605,209782,108807,38289,30910,25465,94030,178293,12099,67898,38290,95609,42706,104406,,,,,,,,,2.2,3.3,3.2,2.2,3.2,3,2.1,3.2,3,2.25,3.3,2.62,,,,2.3,3.25,2.88,2.3,3.3,3.1,2.15,3.2,3.5,2.2,3.25,2.9,2.2,3.2,2.88
628,1,1,2010/2011,21,12/26/2010 0:00,838742,9984,9985,1,0,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,5,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,36835,38342,37047,38789,191787,27110,37051,166670,173449,178249,38357,111025,38795,38441,129462,156551,39591,148335,178481,177872,26116,166302,,,,,,,,,3.2,3.25,2.25,2.8,3.2,2.3,2.7,3.1,2.3,2.88,3.3,2.1,,,,3,3.25,2.2,2.88,3.4,2.38,3.1,3.3,2.3,2.8,3.25,2.3,2.75,3.2,2.3
629,1,1,2010/2011,22,12/29/2010 0:00,838746,8342,9986,5,0,1,1,3,5,7,9,3,4,6,8,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,3,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,208699,36832,27508,39878,42594,37979,37858,38336,52280,163670,75405,,26264,45469,46666,,39145,26613,36863,20445,25636,38732,,,,,,,,,1.2,6.5,13,1.18,6,11.5,1.2,5,10,1.16,5.5,12,,,,1.2,5.5,12,1.2,6,11,1.2,6.5,15,1.2,5.75,11,1.2,5.5,11
630,1,1,2010/2011,22,2/26/2011 0:00,838748,9985,8203,3,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,111025,38795,38441,111858,156551,17276,131531,39631,39591,148335,46335,39573,67950,80184,94284,67941,37112,38969,45490,178291,67957,154433,,,,,,,,,1.62,3.6,5,1.55,3.65,5.5,1.6,3.4,4.6,1.62,3.3,5,,,,1.53,3.6,6,1.67,3.6,5.5,1.57,4,6,1.65,3.4,5,1.57,3.6,5
631,1,1,2010/2011,22,12/29/2010 0:00,838750,9993,6351,0,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,131408,37988,36849,38322,38800,38371,36868,38786,166676,39875,178284,67949,45413,6771,208710,7683,25751,39312,150396,181054,38792,186188,,,,,,,,,1.95,3.5,3.75,1.95,3.4,3.4,1.9,3.2,3.4,1.9,3.25,3.4,,,,2,3.2,3.5,1.85,3.4,3.75,1.95,3.5,3.8,1.95,3.3,3.5,1.91,3.3,3.5
